monthly_bill_amount,contract_length_months,service_calls_last_3_months,service_issues_last_3_months,total_services_subscribed,months_as_customer,avg_monthly_usage_gb,churn_status
41.8,12,0,1,3,50,255.6,Yes
132.8,24,0,1,3,82,418.2,No
66.77,12,2,1,2,23,49.9,No
143.12,12,1,3,5,15,171.9,No
124.72,6,1,1,2,10,426.5,No
142.8,12,0,2,3,37,356.2,No
93.02,12,3,0,2,91,287.5,No
25.45,6,0,1,2,55,200.7,Yes
130.61,6,4,1,2,84,9.1,No
95.34,1,2,1,5,35,207.1,No
132.81,24,0,2,1,46,492.5,Yes
56.95,6,2,0,3,61,429.1,No
131.41,1,1,1,1,69,37.2,No
46.08,1,1,1,4,88,361.6,No
56.68,12,3,0,1,19,115.3,No
38.83,1,3,0,5,4,102.8,Yes
38.0,1,2,1,3,99,207.9,Yes
33.52,6,0,1,3,2,2.6,No
89.55,12,2,0,5,69,369.3,No
107.83,6,1,2,4,57,373.4,Yes
47.5,12,2,0,2,80,125.1,No
138.94,6,3,2,5,61,286.9,No
32.93,12,3,1,4,36,211.8,No
34.18,1,0,0,3,13,345.3,No
134.9,12,0,1,4,5,449.6,No
110.15,12,1,0,2,94,198.4,Yes
43.76,1,5,0,3,49,99.4,No
148.1,1,0,1,3,96,367.7,No
24.28,12,1,1,3,50,476.8,Yes
34.11,1,2,0,5,10,166.0,Yes
56.67,24,1,2,4,17,137.8,Yes
115.49,12,2,1,5,97,410.0,No
112.92,12,1,3,3,66,444.7,Yes
123.65,12,1,1,3,74,76.6,No
90.87,24,0,1,1,86,107.1,No
97.94,1,0,2,5,8,377.2,No
64.86,12,1,0,3,57,281.4,No
69.94,12,1,1,5,70,475.4,No
32.55,6,2,1,4,86,152.8,Yes
35.42,6,3,1,1,56,447.7,Yes
110.63,1,1,0,5,8,312.1,Yes
23.23,6,1,1,3,79,472.8,No
78.83,1,0,1,3,68,429.3,No
106.08,24,0,0,5,93,292.6,No
82.72,6,0,2,4,50,112.7,Yes
28.96,6,1,1,2,72,258.3,No
119.75,6,0,2,1,119,61.3,No
81.88,24,0,2,5,52,249.8,Yes
58.04,12,0,1,5,19,98.2,No
42.1,12,2,1,3,110,457.8,No
99.89,1,2,0,4,27,2.3,No
140.14,1,3,1,2,91,405.3,No
54.37,6,1,2,2,89,387.1,Yes
133.7,12,2,1,4,30,303.2,No
106.25,1,2,1,3,73,192.8,No
22.38,12,0,1,4,25,120.1,No
130.43,24,2,3,2,77,36.2,No
71.49,6,0,0,4,35,369.9,No
129.83,24,0,2,4,53,213.7,No
45.87,12,1,1,2,110,412.5,No
87.41,24,0,2,3,58,170.1,Yes
46.65,12,1,2,2,15,129.0,Yes
83.61,1,2,0,4,98,399.2,No
139.86,6,1,2,3,104,403.1,Yes
85.72,24,4,0,2,36,107.2,Yes
149.09,12,0,0,4,71,15.9,Yes
55.22,1,4,2,2,65,410.8,No
98.4,12,3,0,5,104,325.6,Yes
145.69,24,2,1,4,79,113.4,Yes
118.11,1,2,1,3,41,298.9,Yes
109.95,1,0,0,1,35,71.6,Yes
116.57,12,2,2,4,24,283.6,No
62.94,12,3,2,1,72,48.1,Yes
57.79,6,2,0,4,72,117.0,No
38.81,12,1,0,4,108,494.2,No
98.44,6,2,0,5,19,442.9,No
139.91,24,0,0,2,102,210.2,Yes
119.44,12,4,1,5,67,229.2,No
148.19,6,1,1,4,105,231.7,No
148.94,6,1,1,1,93,427.6,No
76.43,6,1,2,5,93,20.2,No
87.18,24,0,2,2,26,143.8,No
127.13,24,2,1,4,90,154.9,No
119.52,12,2,1,5,110,479.0,Yes
120.74,6,1,0,2,6,346.3,No
92.48,24,3,2,3,48,475.5,No
96.3,12,2,0,3,115,186.7,No
129.65,1,1,2,1,16,336.1,No
142.67,12,1,3,2,115,471.9,No
121.04,6,3,2,4,39,2.6,Yes
120.29,12,1,0,1,73,75.7,No
40.59,24,2,0,4,108,174.5,No
131.24,1,2,1,3,98,97.9,No
142.87,6,1,1,4,87,398.2,Yes
55.43,12,1,0,2,88,450.1,No
44.89,12,3,3,3,66,365.5,No
41.44,6,3,0,5,7,202.8,No
22.93,24,0,5,3,37,403.9,No
72.85,1,1,0,4,90,14.2,No
43.27,6,0,3,3,49,209.3,No
36.54,12,3,0,2,89,71.6,Yes
114.79,12,0,0,4,101,255.0,No
119.06,12,3,0,1,49,228.6,No
111.2,6,0,2,2,102,168.3,No
106.56,24,2,2,1,35,445.4,No
87.29,12,3,0,2,71,280.6,No
27.97,6,4,3,1,32,440.8,No
147.14,12,0,0,4,31,155.7,No
148.17,6,1,1,2,81,28.5,No
135.0,6,1,1,2,99,389.3,No
119.07,24,1,0,4,53,266.5,No
119.58,12,3,1,1,46,357.3,No
97.48,24,1,1,4,20,220.5,Yes
34.61,6,2,1,5,10,208.7,No
126.85,1,0,0,3,14,174.5,No
108.05,24,2,1,5,41,298.3,No
30.16,12,4,1,3,99,312.5,No
98.93,1,0,0,2,43,21.0,No
44.34,1,2,0,4,73,67.1,Yes
92.37,24,2,2,1,72,82.1,Yes
52.44,24,2,1,1,92,477.2,No
102.99,12,2,2,1,43,400.5,No
120.9,12,2,0,5,98,376.1,No
26.46,6,3,2,5,28,105.0,No
29.55,12,1,0,2,67,9.8,No
149.72,6,1,1,5,28,154.4,Yes
108.85,12,1,2,1,8,407.3,No
60.18,1,1,0,1,115,298.4,No
50.93,6,1,1,5,88,5.1,Yes
74.44,12,1,1,1,53,243.8,No
142.96,24,2,1,4,61,333.3,Yes
109.63,6,1,1,1,33,259.5,Yes
149.18,6,1,0,5,99,424.6,Yes
91.55,6,1,0,1,30,168.3,No
74.93,24,2,0,1,85,138.7,No
46.66,1,2,2,4,119,422.7,Yes
89.98,1,1,0,1,16,499.9,No
103.71,12,0,0,1,74,181.6,No
86.98,6,1,1,2,57,129.9,Yes
37.43,12,3,0,4,119,119.3,No
41.85,12,2,3,3,18,86.6,No
122.5,24,3,0,2,87,12.7,No
47.81,6,3,0,1,84,486.4,No
33.69,6,1,0,2,60,446.4,No
41.29,12,1,1,1,76,284.1,Yes
136.83,12,1,1,4,37,202.9,No
101.05,24,5,0,2,52,243.1,No
120.36,6,1,2,3,53,458.5,Yes
49.8,6,2,3,5,69,120.7,No
101.78,12,3,2,4,32,389.5,No
45.19,24,3,0,4,52,487.0,No
87.69,12,3,1,4,58,306.1,No
29.52,24,3,2,3,70,465.9,No
87.22,24,1,1,2,103,162.0,Yes
49.74,6,0,1,4,76,1.7,Yes
48.76,24,2,1,1,111,191.0,Yes
84.53,12,3,0,1,7,89.1,No
94.44,6,2,0,3,102,352.8,Yes
111.25,1,1,0,3,84,128.2,Yes
59.56,1,3,3,3,6,225.8,No
57.48,1,1,2,1,78,45.3,No
30.93,6,1,4,1,71,270.5,No
61.28,24,1,1,3,111,481.7,No
64.99,12,0,1,4,50,427.7,Yes
84.14,6,0,2,3,33,135.3,No
74.1,6,1,1,2,41,234.6,Yes
110.71,1,1,0,5,19,203.7,No
78.86,12,2,3,4,30,360.6,Yes
129.28,6,1,0,3,20,87.1,No
89.0,12,0,1,4,83,1.9,No
96.4,1,0,1,2,52,417.0,Yes
110.63,12,4,2,4,47,297.1,Yes
107.77,12,6,3,3,66,114.6,Yes
141.44,1,3,0,3,9,162.7,No
116.27,24,0,0,5,80,93.1,No
144.2,1,0,1,5,9,335.2,Yes
64.46,24,1,0,4,82,226.6,Yes
146.48,6,1,0,2,56,258.1,Yes
97.87,24,1,0,5,117,299.9,No
60.29,6,0,0,2,104,439.5,No
37.92,24,1,0,2,108,83.4,No
87.28,1,3,0,3,119,361.4,No
145.14,1,0,1,2,98,405.1,No
129.4,6,2,0,5,74,108.5,No
117.07,1,1,0,3,32,130.3,No
27.08,24,0,0,4,43,418.7,No
120.57,12,2,1,3,60,201.4,No
109.41,12,4,1,1,9,90.8,No
128.88,6,4,2,5,30,126.1,Yes
33.64,24,1,1,5,34,73.4,Yes
71.21,6,3,0,5,74,219.2,Yes
63.83,12,1,2,2,77,234.9,Yes
120.39,12,1,1,5,111,254.0,No
118.79,6,0,1,4,9,236.3,No
85.0,24,1,0,2,54,109.2,No
67.28,6,3,1,3,102,88.7,No
33.44,12,0,2,3,6,104.4,No
39.72,12,3,0,5,49,470.2,Yes
21.36,1,1,1,1,67,386.5,No
120.7,12,1,0,4,115,236.3,Yes
139.66,24,0,0,1,81,65.7,No
24.33,6,0,1,1,46,147.1,No
123.38,24,1,0,2,116,30.1,No
55.9,12,0,1,4,112,331.9,No
86.93,12,0,1,2,119,73.7,No
110.11,1,2,0,5,43,292.0,No
63.55,1,2,1,5,105,249.6,No
147.71,12,1,0,5,64,474.2,Yes
148.13,6,1,1,4,65,45.5,Yes
107.37,1,1,0,5,101,363.6,No
147.88,6,2,1,3,14,9.7,Yes
35.3,12,0,1,5,96,456.2,No
21.57,24,1,0,3,11,280.7,No
130.68,6,6,2,2,1,119.2,No
110.02,6,2,0,5,18,457.1,No
60.56,1,0,4,1,83,88.2,No
88.2,12,1,1,4,11,276.1,Yes
71.79,12,1,1,5,87,34.2,No
78.96,12,0,0,3,15,161.9,No
94.1,24,1,1,2,82,384.1,No
87.15,1,3,1,2,109,198.6,No
99.9,1,0,0,4,2,368.9,No
63.2,1,1,0,3,102,327.7,No
93.09,12,0,0,3,5,119.0,No
132.2,6,1,0,1,113,364.7,No
67.0,6,2,1,3,97,35.5,No
56.53,24,3,1,4,66,349.4,Yes
83.55,12,1,2,4,34,416.7,Yes
61.7,12,0,0,1,110,286.8,Yes
137.45,24,0,1,4,27,457.9,No
98.88,1,3,1,3,94,454.7,No
116.39,24,1,1,4,39,296.5,No
23.94,6,0,0,5,34,393.6,No
32.75,12,0,2,2,82,448.5,No
72.42,12,1,1,5,57,31.0,No
74.24,12,0,1,2,71,55.8,No
28.56,24,2,1,2,45,424.3,No
123.28,24,1,0,5,48,421.3,Yes
93.3,12,0,1,4,112,446.2,No
84.91,1,4,6,2,3,254.7,Yes
107.81,24,0,2,5,15,104.2,No
110.06,1,0,3,5,57,144.3,Yes
63.01,24,1,0,4,19,486.1,No
81.89,6,1,1,3,67,84.1,No
95.55,24,0,2,3,42,69.1,No
20.58,6,0,1,3,40,146.3,No
38.37,12,0,1,2,75,363.8,No
70.69,12,3,1,5,29,37.9,No
25.83,12,1,3,2,24,172.6,No
27.06,12,0,3,3,42,50.6,No
86.9,6,0,2,4,94,198.6,No
99.78,1,1,4,2,60,413.3,No
51.52,24,1,5,3,37,300.5,Yes
136.46,12,2,1,1,17,226.4,No
125.19,24,2,2,5,69,259.7,No
131.71,6,0,0,1,82,242.1,No
79.41,1,0,1,4,104,499.2,No
126.05,1,1,0,5,38,325.5,No
106.91,6,0,0,5,85,157.4,Yes
32.19,6,3,0,5,34,466.8,No
21.75,12,3,1,3,71,143.5,No
142.19,1,2,1,4,102,325.7,No
90.14,12,0,1,3,56,61.6,No
115.39,6,2,0,2,75,298.1,Yes
41.01,6,2,1,3,101,195.2,Yes
110.77,6,4,0,5,2,96.2,No
104.62,12,1,1,5,3,105.3,No
137.22,12,1,1,1,10,366.4,No
59.46,1,2,0,1,95,373.2,No
67.26,24,2,1,2,27,459.6,Yes
99.9,24,4,1,1,37,383.5,No
134.36,6,0,1,3,35,345.0,No
54.93,12,0,0,4,9,214.2,No
32.44,24,1,0,2,92,149.9,Yes
62.29,1,0,0,3,29,23.5,Yes
103.0,24,0,3,3,98,36.8,Yes
149.67,24,0,1,4,14,37.5,No
42.55,12,3,0,5,61,304.2,No
125.46,12,0,1,2,52,328.6,No
49.21,1,1,0,4,107,280.5,No
86.88,12,4,0,5,74,370.8,Yes
117.36,12,0,3,3,37,291.5,No
34.04,1,2,0,3,85,354.9,No
123.67,24,4,2,5,92,328.9,No
30.18,6,2,1,4,46,334.8,No
62.2,1,1,1,1,74,182.2,No
24.29,12,2,1,4,98,150.4,No
129.67,6,1,2,4,18,441.1,Yes
98.29,6,0,0,4,91,223.0,Yes
41.54,6,0,0,4,70,155.7,Yes
35.21,24,2,1,3,78,426.2,No
81.88,1,3,0,4,37,88.8,No
20.95,12,1,0,5,111,183.5,No
122.98,12,1,1,3,57,167.9,No
145.93,24,1,1,5,26,326.2,No
24.58,12,3,0,3,46,22.1,No
96.16,12,0,1,3,89,196.3,No
99.5,24,2,0,3,45,71.3,No
21.33,12,1,1,1,35,41.9,No
119.54,6,0,1,3,4,154.0,Yes
53.73,24,2,3,2,105,311.2,No
104.83,24,5,1,2,77,44.0,No
47.31,6,4,0,5,9,85.8,Yes
31.4,24,1,0,2,108,179.5,No
52.59,12,4,2,1,105,84.5,No
134.04,12,1,0,5,21,410.9,Yes
118.81,12,3,1,2,45,138.5,No
83.79,1,3,0,2,11,155.9,No
35.09,12,0,1,1,86,140.3,No
47.39,1,1,3,3,8,200.8,No
145.07,12,2,3,2,39,233.5,No
38.27,12,0,0,3,95,21.5,Yes
57.38,6,1,1,2,55,84.5,Yes
91.99,1,0,0,3,73,228.8,No
68.09,6,2,2,3,92,14.3,No
54.99,1,2,0,2,10,203.2,No
108.32,6,3,1,1,104,263.5,No
40.35,6,1,2,3,36,401.0,No
81.38,6,0,0,2,36,391.5,Yes
35.04,1,1,0,4,61,274.4,Yes
57.41,6,0,1,5,40,51.7,No
66.74,12,1,0,2,49,482.2,Yes
103.16,12,2,1,2,90,435.0,Yes
79.54,1,1,0,4,44,175.0,Yes
57.01,12,4,3,2,61,497.4,No
108.93,6,1,1,4,113,43.6,No
81.51,6,1,2,4,108,5.0,No
114.04,1,1,2,4,4,429.0,No
70.13,1,3,1,4,67,444.8,Yes
114.38,12,1,0,5,28,138.2,Yes
94.0,6,3,1,1,89,490.9,No
52.16,1,5,0,2,89,471.1,No
90.72,6,4,1,3,56,167.6,No
37.58,24,1,1,5,119,323.6,Yes
21.19,12,2,0,3,98,108.2,Yes
109.85,1,0,0,1,104,94.8,Yes
43.12,6,3,3,3,13,251.4,No
96.98,6,1,1,1,2,363.2,Yes
80.58,1,1,1,2,44,454.3,Yes
76.69,24,1,1,4,26,162.4,No
60.8,12,1,1,1,117,159.9,No
87.87,24,0,2,3,117,359.5,No
146.39,12,0,1,3,18,6.4,No
119.59,1,4,1,5,74,438.0,Yes
73.79,24,1,4,5,86,332.0,No
133.4,1,0,0,3,34,157.1,Yes
88.48,12,0,2,2,23,142.1,No
148.16,6,4,2,1,36,263.0,Yes
146.19,12,3,0,3,96,181.4,Yes
23.67,1,2,1,4,51,61.2,Yes
42.68,12,4,3,5,92,446.2,No
129.0,24,2,3,5,63,145.0,No
67.37,6,1,0,4,71,55.3,Yes
52.06,1,1,2,2,105,412.7,No
89.77,12,3,1,4,94,496.2,No
107.33,12,3,1,5,54,92.0,No
61.06,6,1,1,5,55,453.1,No
131.82,12,2,1,5,8,427.8,No
85.12,24,0,0,1,3,186.4,Yes
50.11,12,3,0,1,54,295.3,Yes
107.73,1,1,1,4,102,341.2,No
81.12,24,3,0,4,64,367.8,Yes
39.65,1,2,0,1,78,12.5,Yes
29.45,12,1,2,2,23,53.0,No
98.55,24,1,2,3,24,99.1,No
28.38,24,0,3,4,20,473.7,No
146.53,6,6,1,3,77,20.6,No
46.51,12,3,1,1,86,367.6,Yes
148.25,12,4,0,2,75,116.7,No
61.73,6,2,2,2,104,435.9,No
140.52,24,1,0,3,69,308.6,No
102.7,6,0,0,2,62,134.3,No
32.48,6,1,1,2,111,216.9,No
53.34,12,2,1,2,111,340.6,No
70.97,12,1,0,3,62,223.9,Yes
74.6,1,5,1,4,116,362.1,No
93.31,12,1,1,3,79,449.1,No
97.32,1,1,1,3,106,87.0,No
60.37,1,3,3,4,11,113.5,Yes
31.54,12,1,3,5,41,462.6,Yes
109.82,24,1,1,2,114,188.4,No
80.14,1,1,4,1,106,398.6,No
108.89,12,1,2,2,49,411.3,No
93.88,1,0,1,1,11,129.3,No
20.82,24,3,2,4,70,472.9,No
124.3,1,1,1,4,73,350.7,Yes
119.86,1,2,1,5,19,416.6,No
72.44,6,1,2,1,109,106.9,No
121.6,6,2,2,3,8,403.2,Yes
22.21,6,1,0,5,2,40.8,Yes
75.39,6,4,0,3,95,437.4,No
75.22,1,2,1,1,17,431.8,Yes
45.51,12,2,4,1,113,358.1,Yes
48.5,6,1,2,2,27,303.7,No
26.24,12,3,1,1,23,37.1,No
105.52,12,1,0,4,76,168.2,Yes
144.58,12,1,1,3,104,187.7,Yes
140.41,12,3,1,4,61,311.1,No
46.06,6,0,2,1,91,203.1,Yes
90.33,1,1,0,5,90,233.9,No
123.29,6,0,0,3,112,393.2,No
63.03,6,3,5,5,96,156.5,Yes
42.79,1,0,1,4,65,466.8,No
22.72,1,3,1,1,109,390.5,No
116.0,6,2,0,2,5,275.8,Yes
55.2,24,2,0,3,4,143.6,No
44.51,12,1,1,5,10,365.4,Yes
136.84,12,0,1,2,34,209.8,No
127.52,1,1,2,4,48,36.7,No
123.32,6,1,1,2,57,411.0,No
27.29,24,1,1,5,71,224.9,Yes
140.73,12,2,1,5,9,146.5,No
78.54,1,1,2,3,71,114.5,No
53.19,6,1,1,1,10,376.6,No
115.1,6,2,0,5,5,473.8,No
24.83,6,3,3,3,39,382.2,Yes
39.22,12,0,0,5,28,499.4,No
75.04,12,1,2,3,40,203.9,No
146.31,12,3,1,2,101,474.8,No
24.4,1,1,0,5,77,401.0,Yes
28.04,24,1,1,4,15,21.3,No
35.1,24,1,0,5,76,34.9,No
58.76,1,1,1,1,5,31.2,No
54.01,1,3,1,4,92,74.9,No
42.13,12,3,1,4,75,182.0,Yes
111.57,6,3,1,4,22,298.0,No
114.48,6,0,2,5,4,470.2,No
70.9,12,3,1,5,88,22.0,No
90.14,1,1,2,1,52,213.8,No
95.24,6,0,1,3,106,221.5,No
126.92,24,1,1,2,106,442.8,Yes
74.62,12,0,0,1,52,137.7,No
137.48,24,0,1,5,56,490.3,No
125.9,12,2,2,3,21,50.1,No
90.66,6,1,3,5,14,270.9,Yes
57.62,6,4,0,3,16,9.6,No
114.93,1,3,3,2,93,197.9,Yes
110.95,12,2,2,3,111,134.7,No
39.05,12,1,0,3,78,308.3,No
137.64,12,0,2,4,22,157.2,No
44.76,1,1,0,3,12,319.9,Yes
28.39,24,1,2,2,5,21.6,No
20.44,12,2,2,4,65,484.0,No
119.76,12,3,0,3,5,449.1,No
20.42,6,1,3,1,9,311.1,Yes
52.27,12,3,0,4,18,159.7,No
146.35,24,2,2,2,118,196.7,No
33.44,24,2,0,5,68,343.4,No
96.48,1,4,1,4,21,417.1,No
27.38,6,0,2,2,78,274.8,Yes
80.09,24,8,1,4,29,233.0,No
100.86,1,0,0,1,19,341.5,No
89.07,12,3,1,3,56,319.9,No
107.09,12,0,1,5,20,110.4,No
39.74,1,0,2,1,73,136.0,No
111.47,1,2,1,1,112,270.3,Yes
24.04,12,0,2,1,90,72.9,Yes
58.51,1,2,1,3,88,471.3,No
140.57,12,1,1,1,62,309.9,No
43.87,24,3,1,1,37,358.0,No
40.1,12,1,0,5,80,329.2,No
73.48,6,0,2,3,91,69.6,Yes
76.46,6,2,2,1,86,185.8,No
56.74,12,0,1,4,53,162.3,No
44.63,6,1,1,3,66,156.4,Yes
50.43,6,1,1,3,66,297.8,Yes
108.43,24,3,3,1,58,430.9,No
34.87,6,1,1,3,99,42.6,No
35.2,1,0,1,5,19,208.3,Yes
40.6,12,2,1,2,27,400.2,No
137.67,6,5,2,1,49,270.5,No
130.71,24,3,1,1,67,493.5,Yes
143.4,1,0,2,2,65,424.2,No
141.94,24,1,1,5,91,429.4,Yes
28.1,12,2,0,5,31,327.9,No
125.91,6,2,0,2,61,491.9,No
65.03,1,2,0,3,90,424.9,No
125.59,12,0,1,3,52,485.7,No
143.06,1,0,2,3,50,127.2,No
111.99,1,1,0,5,3,481.2,Yes
129.91,6,0,1,1,41,319.0,No
92.6,12,1,1,5,39,14.8,No
88.16,6,2,3,1,51,78.2,No
143.29,6,0,0,5,10,395.5,No
75.43,24,1,1,4,48,240.8,No
32.53,12,2,0,4,74,473.8,Yes
48.02,1,0,1,5,32,225.3,No
107.94,6,4,1,1,35,447.9,No
72.82,12,1,0,3,6,253.4,No
120.48,12,0,2,2,103,244.0,No
89.47,24,1,1,3,22,307.6,Yes
37.51,24,4,1,4,90,170.1,No
106.05,24,0,2,4,36,448.7,No
143.5,6,3,1,4,42,374.4,Yes
86.61,24,6,1,3,11,411.6,No
134.42,12,1,1,3,106,249.4,No
146.28,1,2,1,2,92,364.6,No
57.04,12,0,0,5,2,248.3,No
88.36,6,1,2,3,75,315.2,No
22.46,1,1,1,5,13,279.5,No
87.75,12,2,4,4,75,373.5,Yes
47.69,1,0,0,3,66,413.5,No
73.73,12,1,0,3,91,5.8,Yes
28.38,12,2,1,5,49,252.2,No
121.82,24,3,1,4,71,175.6,No
94.66,6,3,1,5,88,92.8,No
103.55,1,2,2,1,72,111.1,Yes
70.9,6,0,1,2,28,430.8,No
32.77,12,1,2,2,1,276.8,No
67.68,24,0,2,1,118,41.3,No
98.77,12,2,2,3,96,237.3,No
92.58,6,2,3,5,74,454.3,No
117.93,24,4,1,4,13,320.7,No
65.47,24,1,1,1,30,428.3,No
142.83,12,0,0,1,19,297.3,No
108.17,6,1,0,1,107,353.0,No
90.22,6,4,1,5,19,273.9,Yes
28.13,24,1,1,3,113,130.1,No
94.12,1,2,1,4,68,130.5,No
126.33,12,1,1,4,118,42.5,No
64.31,12,1,0,1,79,110.5,No
125.7,24,2,0,5,84,354.0,No
132.92,1,4,3,3,4,485.2,Yes
119.11,24,3,0,5,11,69.6,No
71.75,12,1,0,2,53,14.7,Yes
30.7,6,4,2,3,26,436.7,No
93.79,24,0,0,3,94,247.1,Yes
73.09,6,3,0,4,64,34.4,No
67.97,6,3,0,4,38,376.3,No
38.39,12,3,0,5,8,245.5,No
106.57,12,1,0,4,6,227.6,No
77.57,24,1,0,5,90,179.0,No
67.05,1,6,1,1,5,402.6,No
142.46,1,2,1,5,31,39.2,Yes
70.67,12,1,0,4,85,495.2,Yes
42.49,24,1,1,3,75,136.6,No
28.07,24,2,1,2,76,127.8,Yes
148.27,24,1,3,3,93,207.2,No
68.84,24,1,1,2,98,256.0,No
129.29,12,2,4,5,110,201.9,No
29.77,1,0,1,3,14,115.7,Yes
84.74,12,2,1,1,66,172.5,No
71.93,12,0,2,4,21,337.2,No
54.48,6,2,0,4,38,443.7,Yes
116.66,6,2,0,1,103,314.9,Yes
104.47,24,0,0,1,87,382.4,No
29.08,1,2,1,1,73,313.1,No
57.06,24,2,1,1,79,129.0,Yes
54.69,12,2,1,4,23,143.7,Yes
138.73,12,3,1,2,105,442.6,No
49.72,1,4,1,1,77,428.5,No
86.69,24,1,2,3,106,115.2,Yes
144.82,24,0,0,1,58,432.2,No
148.99,6,2,0,4,55,214.5,Yes
85.69,6,3,2,1,19,303.9,No
68.5,6,3,1,2,28,475.4,No
78.12,12,1,2,1,96,339.0,No
48.64,12,4,1,5,22,122.8,Yes
149.3,12,3,0,2,102,303.0,No
61.26,6,0,1,5,93,209.3,No
41.0,12,6,1,2,115,417.5,No
35.49,6,1,2,3,13,31.4,Yes
133.35,6,2,1,3,99,24.8,No
52.71,1,1,1,3,15,90.3,Yes
61.78,1,0,0,5,20,191.6,No
59.59,6,2,1,1,103,457.9,No
117.49,6,1,1,3,22,123.9,No
133.76,6,3,1,4,57,74.2,No
53.86,12,3,0,3,21,166.6,Yes
38.55,1,0,0,3,98,380.4,Yes
113.03,24,0,1,4,111,215.2,Yes
80.99,24,0,1,3,75,451.6,No
31.85,24,1,4,5,53,45.8,No
74.34,6,2,0,5,58,447.7,No
28.59,12,2,4,3,2,336.9,No
147.65,6,4,2,3,95,221.0,Yes
138.13,24,1,1,3,40,189.4,Yes
143.82,1,1,0,1,61,420.8,No
131.2,12,1,0,5,89,433.2,Yes
22.19,12,1,0,2,101,80.3,Yes
36.27,24,2,1,5,8,369.9,Yes
107.47,6,1,0,2,64,413.4,No
38.43,12,2,3,1,94,109.4,No
79.17,12,1,0,1,19,190.1,Yes
46.43,24,1,1,2,78,113.0,No
39.68,24,0,0,5,71,227.2,No
33.76,6,4,0,5,7,307.2,Yes
129.15,12,3,1,1,69,205.9,No
128.94,12,1,2,2,111,10.0,No
83.6,12,2,3,1,84,53.9,No
99.81,6,3,1,5,115,140.8,No
50.0,1,0,1,3,20,54.6,No
139.21,6,3,0,3,39,211.4,No
94.51,1,1,1,3,85,422.2,Yes
102.99,1,3,1,1,111,360.1,No
78.28,1,3,0,1,3,107.8,Yes
107.57,6,1,1,1,41,145.9,No
104.09,1,1,1,4,113,403.4,Yes
146.62,6,1,0,2,73,25.2,No
97.96,1,2,0,3,30,469.5,No
41.59,24,0,0,1,107,141.2,No
113.13,24,1,0,4,12,486.0,No
58.62,6,2,1,3,70,262.4,No
49.27,12,2,2,3,55,447.6,Yes
80.09,1,4,1,5,85,109.3,No
90.03,24,2,0,5,18,291.0,Yes
25.14,6,1,1,4,85,181.0,No
96.18,12,2,2,5,37,289.2,Yes
107.5,12,3,1,4,15,433.5,Yes
138.24,12,3,0,2,53,107.0,No
90.63,12,1,0,3,60,104.5,No
33.03,1,2,0,1,48,469.7,Yes
95.03,1,3,1,2,16,219.0,No
131.67,6,2,0,5,70,123.6,No
107.4,6,3,0,2,43,296.2,Yes
130.08,24,2,2,3,25,220.7,No
37.62,6,1,1,5,20,65.9,No
85.6,1,1,1,5,40,33.2,Yes
91.18,1,0,3,5,50,40.0,No
128.86,24,2,1,2,10,112.3,No
62.29,1,1,0,2,104,489.6,No
113.31,6,1,1,5,106,286.1,Yes
97.35,12,2,1,5,14,417.5,No
60.1,24,2,0,3,88,402.1,No
95.93,6,3,1,1,74,304.3,No
127.83,24,2,0,1,97,410.6,No
82.98,24,3,1,4,48,217.1,Yes
21.75,12,2,1,3,82,12.8,Yes
49.19,12,1,2,2,22,426.4,Yes
73.49,12,2,0,4,30,54.8,Yes
108.68,6,1,2,2,80,35.6,No
139.81,24,1,1,5,55,11.8,Yes
66.93,24,0,2,1,76,220.8,Yes
52.35,6,2,1,2,111,430.2,Yes
33.1,12,2,0,2,81,134.5,No
115.41,24,0,0,1,74,316.4,No
112.29,12,2,0,3,35,319.0,No
102.79,6,3,0,3,85,276.2,Yes
125.26,6,1,1,4,106,350.2,No
78.25,12,2,2,2,28,264.6,No
35.31,1,1,0,1,58,297.5,No
63.09,12,0,0,4,104,164.7,No
42.51,12,0,0,4,92,399.1,No
142.02,12,1,0,5,36,154.4,No
137.19,1,0,0,3,94,397.1,No
101.47,6,0,1,5,109,454.8,Yes
142.1,6,3,0,5,39,104.3,Yes
143.58,24,1,0,2,63,39.2,No
138.2,12,2,2,3,83,186.4,No
58.6,1,2,0,5,73,237.4,No
23.97,6,0,1,2,63,185.0,No
87.23,6,3,0,3,103,453.5,Yes
103.71,1,2,0,3,32,58.2,Yes
80.81,24,3,2,1,43,406.6,No
147.18,6,4,2,1,8,388.4,Yes
110.39,12,0,2,1,99,323.9,Yes
96.75,6,1,0,5,72,488.7,Yes
120.88,1,4,1,5,7,262.6,No
89.0,24,1,0,3,107,272.8,No
133.33,12,4,2,4,118,158.1,No
80.59,12,2,0,4,16,151.1,No
33.54,24,2,0,4,109,123.8,Yes
45.73,24,1,0,4,14,156.2,Yes
78.09,1,0,1,2,107,4.1,No
77.24,12,0,1,4,58,421.1,No
140.48,1,1,1,5,27,311.7,No
76.08,24,2,3,1,36,232.7,No
30.69,24,0,0,4,25,68.6,Yes
82.25,6,2,2,1,59,442.1,No
112.66,12,1,0,3,85,487.2,Yes
49.74,6,1,1,1,15,476.1,Yes
133.33,24,1,1,4,31,185.5,No
20.97,12,2,0,1,6,326.2,No
111.61,1,1,1,4,38,162.6,No
52.45,6,2,0,3,98,416.3,No
